task_id,client_folder_name,task_name,status,trainer_user_id,actual_video_duration,final_duration_secs,task_overlap_count,overlap_severity,segment_a_array_index,segment_a_phase_index,segment_a_start,segment_a_end,segment_a_start_sec,segment_a_end_sec,segment_b_array_index,segment_b_phase_index,segment_b_start,segment_b_end,segment_b_start_sec,segment_b_end_sec,overlap_start_sec,overlap_end_sec,overlap_seconds,segment_a_caption,segment_b_caption
019e0de6-814b-721f-a4c6-ad3704f7cfc0,6d1fb31c-6c14-4ae1-9066-ec4a8e86c666,fold and store pajamas,SUBMITTED,5222,78.767,78.767,16,medium,1,1,00:06.167,00:12.417,6.167,12.417,2,2,00:11.667,00:17.917,11.667,17.917,11.667,12.417,0.750,Both hands move down the fabric and fasten the middle button of the gray plaid pajama top.,Both hands coordinate to secure a lower button on the gray plaid pajama top.
019e0de6-814b-721f-a4c6-ad3704f7cfc0,6d1fb31c-6c14-4ae1-9066-ec4a8e86c666,fold and store pajamas,SUBMITTED,5222,78.767,78.767,16,medium,2,2,00:11.667,00:17.917,11.667,17.917,3,3,00:17.167,00:22.667,17.167,22.667,17.167,17.917,0.750,Both hands coordinate to secure a lower button on the gray plaid pajama top.,Both hands smooth the front of the gray plaid pajama top flat on the bed and shift their grasp to the sleeves.
019e0de6-814b-721f-a4c6-ad3704f7cfc0,6d1fb31c-6c14-4ae1-9066-ec4a8e86c666,fold and store pajamas,SUBMITTED,5222,78.767,78.767,16,medium,7,7,00:42.222,00:48.528,42.222,48.528,8,8,00:47.778,00:54.083,47.778,54.083,47.778,48.528,0.750,Both hands fasten the buttons on the front of the pink floral pajama top on the bed.,"Both hands fasten the bottom button of the pink floral pajama top, grasp the bottom hem to pull it downwards, and smooth the fabric flat on the bed."
019e0de6-814b-721f-a4c6-ad3704f7cfc0,6d1fb31c-6c14-4ae1-9066-ec4a8e86c666,fold and store pajamas,SUBMITTED,5222,78.767,78.767,16,medium,8,8,00:47.778,00:54.083,47.778,54.083,9,9,00:53.333,01:01.834,53.333,61.834,53.333,54.083,0.750,"Both hands fasten the bottom button of the pink floral pajama top, grasp the bottom hem to pull it downwards, and smooth the fabric flat on the bed.","Both hands fold the left and right sleeves of the pink floral pajama top inward across the front, and fold the left and right sides inward toward the center."
019e0de6-814b-721f-a4c6-ad3704f7cfc0,6d1fb31c-6c14-4ae1-9066-ec4a8e86c666,fold and store pajamas,SUBMITTED,5222,78.767,78.767,16,medium,11,11,01:09.667,01:15.417,69.667,75.417,12,12,01:14.667,01:18.767,74.667,78.767,74.667,75.417,0.750,Both hands lift the folded pink floral pajama top from the bed and place it on top of the folded gray plaid pajamas.,Turns toward the dark bedside table while both hands pick up and carry the stacked pajama tops from the bed and place them onto the table.
019e0de6-814b-74b7-a049-4642b7d746db,6f4aa5c7-e9b3-411d-a66f-73ce5544eca1,zip up pillowcase zipper,SUBMITTED,5222,93.8,93.8,16,medium,4,4,00:24.000,00:32.528,24.000,32.528,5,5,00:31.778,00:41.417,31.778,41.417,31.778,32.528,0.750,The right hand adjusts its grip on the zipper pull of the gray pillowcase and pulls the zipper closed while the left hand holds the fabric.,"The right hand pulls the zipper to fully close the gray pillowcase, and both hands pick it up and place it slightly to the right on the bed."
019e0de6-814b-74b7-a049-4642b7d746db,6f4aa5c7-e9b3-411d-a66f-73ce5544eca1,zip up pillowcase zipper,SUBMITTED,5222,93.8,93.8,16,medium,5,5,00:31.778,00:41.417,31.778,41.417,6,6,00:40.667,00:44.333,40.667,44.333,40.667,41.417,0.750,"The right hand pulls the zipper to fully close the gray pillowcase, and both hands pick it up and place it slightly to the right on the bed.","Both hands reach for another gray pillowcase on the bed, and the right hand pinches the zipper pull while the left hand grasps the fabric edge."
019e0de6-814b-74b7-a049-4642b7d746db,6f4aa5c7-e9b3-411d-a66f-73ce5544eca1,zip up pillowcase zipper,SUBMITTED,5222,93.8,93.8,16,medium,7,7,00:44.333,00:53.528,44.333,53.528,8,8,00:52.778,01:02.500,52.778,62.500,52.778,53.528,0.750,The right hand pulls the zipper along the track to close the gray pillowcase while the left hand holds the fabric steady.,"The right hand finishes pulling the zipper and adjusts its grip, and both hands lift, rotate the gray pillowcase horizontally, and lay it flat on the bed."
019e0de6-814b-74b7-a049-4642b7d746db,6f4aa5c7-e9b3-411d-a66f-73ce5544eca1,zip up pillowcase zipper,SUBMITTED,5222,93.8,93.8,16,medium,9,9,01:02.500,01:09.417,62.500,69.417,10,10,01:08.667,01:17.667,68.667,77.667,68.667,69.417,0.750,"Both hands adjust the position of the gray pillowcase on the bed, release it, and grasp a different gray pillowcase nearby.",The right hand pinches the zipper pull of the gray pillowcase and pulls it to the left to close the opening while the left hand grips the edge of the fabric.
019e08fc-9afd-725c-a646-24677fb7aab1,69dc9fe7-d582-42bc-8e09-e70249a3467d,wring out the rag,SUBMITTED,5220,192.834,192.834,16,medium,1,1,00:17.000,00:42.667,17.000,42.667,4,4,00:42.333,00:55.667,42.333,55.667,42.333,42.667,0.334,The right hand picks up the black cloth from the countertop while the left hand grabs the black cloth alongside the right hand after it was picked up. Both hands fold and wring out the black cloth. The both hands unfolds the black cloth and place the black cloth in the sink basket with the left hand while the right hand remains idle,"Both hands twist and squeeze the light grey rag over the sink, and the right hand drops it onto the counter while the left hand stays idle."
019e08fc-9afd-725c-a646-24677fb7aab1,69dc9fe7-d582-42bc-8e09-e70249a3467d,wring out the rag,SUBMITTED,5220,192.834,192.834,16,medium,4,4,00:42.333,00:55.667,42.333,55.667,5,5,00:55.333,01:02.500,55.333,62.500,55.333,55.667,0.334,"Both hands twist and squeeze the light grey rag over the sink, and the right hand drops it onto the counter while the left hand stays idle.","The right hand grasps the patterned grey rag from the pile, and both hands twist and wring it tightly over the sink."
019e0de6-814b-74b7-a049-4642b7d746db,6f4aa5c7-e9b3-411d-a66f-73ce5544eca1,zip up pillowcase zipper,SUBMITTED,5222,93.8,93.8,16,low,10,10,01:08.667,01:17.667,68.667,77.667,11,11,01:17.666,01:22.667,77.666,82.667,77.666,77.667,0.001,The right hand pinches the zipper pull of the gray pillowcase and pulls it to the left to close the opening while the left hand grips the edge of the fabric.,"Both hands push the gray pillowcase against the headboard, and the right hand reaches back to pinch the zipper pull again."
019e0de6-814c-743e-bc8f-d4188999e78d,7d613bd9-5176-410c-8eea-3846a92fd0be,button up dress shirt,SUBMITTED,5222,78.467,78.467,15,critical,4,4,01:07.000,01:18.467,67.000,78.467,12,12,01:08.333,01:18.467,68.333,78.467,68.333,78.467,10.134,"The left hand releases it grip from the white floral dress shirt. The The right hand hooks the clear plastic hanger with the small white floral shirt onto the metal clothes rod while the left hand stays idle.  Both hands moves towards the wardrobe door on the left.  
The right hand grasps the handle of the wardrobe door while the right hand holds the edge of the door. Both hands pushes the wooden wardrobe doors towards the left to fully close it. The left hand grasps the handle of the wardrobe door while the left hand holds the edge of the door. Both hands pushes the wooden wardrobe doors towards the left to fully close it. ","The right hand hooks the clear plastic hanger with the small white floral shirt onto the metal clothes rod while the left hand stays idle, and both hands grasp the edges of the wooden wardrobe doors and push them fully closed."
019e0de6-814c-743e-bc8f-d4188999e78d,7d613bd9-5176-410c-8eea-3846a92fd0be,button up dress shirt,SUBMITTED,5222,78.467,78.467,15,critical,3,3,00:52.000,01:07.000,52.000,67.000,11,11,01:00.000,01:09.083,60.000,69.083,60.000,67.000,7.000,Both hands return to a high default position and idle while turning away from the open wardrobe and walks back to the edge of the bed near the window. Both hands reach down to the bed. the left hand grasping and lifts a small white floral shirt while the right hand holds the clear plastic hanger simultaneously.  Both hands moves towards the open wardrobe carrying the small white floral shirt positioned onto the clear plastic hanger. ,"Turns and walks back to the open wardrobe carrying the small white floral shirt and the clear plastic hanger with both hands, positions the shirt onto the hanger, and the left hand releases its grip."
019e0de6-814c-743e-bc8f-d4188999e78d,7d613bd9-5176-410c-8eea-3846a92fd0be,button up dress shirt,SUBMITTED,5222,78.467,78.467,15,critical,1,1,00:30.000,00:40.333,30.000,40.333,5,5,00:29.266,00:35.333,29.266,35.333,30.000,35.333,5.333,"Both hands hold the collar of the white floral dress shirt steady on the bed. The right hand reaches to the right to pick up a clear plastic hanger and bring it toward the open collar, while the left hand remains idle.  The left hand holds the collar the white floral dress shirt by the left while the right hand insert the clear plastic hanger into the neck of the ight side of the white floral dress shirt. The left hand holds the clear plastic hanger and pushes it into the right side of the neck of the white floral dress shirt while the right hand hold the collar of the white floral dress  shirt. Both hand releases the white floral dress onto the bed.  Both hands return to a high default position.
","The left hand holds the collar of the white floral dress shirt steady on the bed while the right hand reaches across, picks up a clear plastic hanger, and brings it towards the open collar."
019e0de6-814c-743e-bc8f-d4188999e78d,7d613bd9-5176-410c-8eea-3846a92fd0be,button up dress shirt,SUBMITTED,5222,78.467,78.467,15,critical,1,1,00:30.000,00:40.333,30.000,40.333,6,6,00:35.333,00:40.667,35.333,40.667,35.333,40.333,5.000,"Both hands hold the collar of the white floral dress shirt steady on the bed. The right hand reaches to the right to pick up a clear plastic hanger and bring it toward the open collar, while the left hand remains idle.  The left hand holds the collar the white floral dress shirt by the left while the right hand insert the clear plastic hanger into the neck of the ight side of the white floral dress shirt. The left hand holds the clear plastic hanger and pushes it into the right side of the neck of the white floral dress shirt while the right hand hold the collar of the white floral dress  shirt. Both hand releases the white floral dress onto the bed.  Both hands return to a high default position.
",Both hands coordinate to insert the clear plastic hanger into the neck of the white floral dress shirt and adjust the shoulders over the hanger ends.
019e0de6-814c-743e-bc8f-d4188999e78d,7d613bd9-5176-410c-8eea-3846a92fd0be,button up dress shirt,SUBMITTED,5222,78.467,78.467,15,critical,2,2,00:40.333,00:52.000,40.333,52.000,7,7,00:40.333,00:45.333,40.333,45.333,40.333,45.333,5.000,"Both hands move away from the bed toward the wardrobe. The right hand grasps the wardrobe door handle and pulls the door open while the left hand moves to hold the edge of the wardrobe door. Both hands then release the wardrobe door. The left hand subsequently grasps the wardrobe door handle while the right hand holds the edge of the wardrobe door and moves it towards the left to open. 
","Turns away from the bed and walks towards the wardrobe carrying the hung white floral dress shirt with both hands, stopping in front of the light-wood doors."
019e0de6-814c-743e-bc8f-d4188999e78d,7d613bd9-5176-410c-8eea-3846a92fd0be,button up dress shirt,SUBMITTED,5222,78.467,78.467,15,high,3,3,00:52.000,01:07.000,52.000,67.000,10,10,00:55.667,01:00.000,55.667,60.000,55.667,60.000,4.333,Both hands return to a high default position and idle while turning away from the open wardrobe and walks back to the edge of the bed near the window. Both hands reach down to the bed. the left hand grasping and lifts a small white floral shirt while the right hand holds the clear plastic hanger simultaneously.  Both hands moves towards the open wardrobe carrying the small white floral shirt positioned onto the clear plastic hanger. ,Both hands reach down to the bed; the left hand grasps and lifts a small white floral shirt while the right hand picks up a clear plastic hanger.
